#X,Y,Z,attr 
 25857.143, 60500.000,  -176.361,     0.532
 51457.143, 60500.000,  -161.905,     0.382
 27049.689, 60500.000,  -182.143,     0.765
 24028.571, 60500.000,  -225.510,     0.902
 27844.720, 60500.000,  -234.184,     0.948
 33171.429, 60500.000,  -190.816,     0.415
 54398.758, 60500.000,  -193.707,     0.972
 51298.137, 60500.000,  -228.401,     0.674
 56704.348, 60500.000,  -173.469,     0.196
 16634.783, 60500.000,  -185.034,     0.764
 59963.975, 60500.000,  -196.599,     0.733
 30388.820, 60500.000,  -170.578,     0.687
 37623.602, 60500.000,  -208.163,     0.875
 45414.907, 60500.000,  -182.143,     0.935
 33250.932, 60500.000,  -196.599,     0.371
 43506.832, 60500.000,  -176.361,     0.922
 24108.075, 60500.000,  -182.143,     0.842
 56227.329, 60500.000,  -234.184,     0.922
 28957.764, 60500.000,  -185.034,     0.876
 21166.460, 60500.000,  -170.578,     0.785
 37862.112, 60500.000,  -268.878,     0.270
 29116.770, 60500.000,  -190.816,     0.555
 44222.360, 60500.000,  -268.878,     0.246
 59566.460, 60500.000,  -222.619,     0.919
 22915.528, 60500.000,  -173.469,     0.964
 38100.621, 60500.000,  -222.619,     0.810
 38180.124, 60500.000,  -164.796,     0.586
 53683.230, 60500.000,  -219.728,     0.639
 37623.602, 60500.000,  -245.748,     0.626
 38418.634, 60500.000,  -176.361,     0.161
 30627.329, 60500.000,  -202.381,     0.274
 53842.236, 60500.000,  -153.231,     0.436
 59327.950, 60500.000,  -260.204,     0.732
 29116.770, 60500.000,  -167.687,     0.762
 54796.273, 60500.000,  -138.776,     0.603
 28480.745, 60500.000,  -164.796,     0.935
 40644.720, 60500.000,  -161.905,     0.801
 21563.975, 60500.000,  -164.796,     0.475
 48515.528, 60500.000,  -187.925,     0.599
 18781.366, 60500.000,  -193.707,     0.630
 58373.913, 60500.000,  -147.449,     0.501
 34443.478, 60500.000,  -268.878,     0.222
 47640.994, 60500.000,  -254.422,     0.854
 48038.509, 60500.000,  -150.340,     0.671
 40644.720, 60500.000,  -268.878,     0.216
 58453.416, 60500.000,  -271.769,     0.953
 48992.547, 60500.000,  -219.728,     0.848
 12659.627, 60500.000,  -144.558,     0.432
 45255.901, 60500.000,  -193.707,     0.754
 41360.248, 60500.000,  -257.313,     0.595
 54557.764, 60500.000,  -121.429,     0.405
 51377.640, 60500.000,  -254.422,     0.865
 23233.540, 60500.000,  -213.946,     0.663
 29593.789, 60500.000,  -245.748,     0.867
 58612.422, 60500.000,  -237.075,     0.600
 27288.199, 60500.000,  -216.837,     0.507
 12182.609, 60500.000,  -182.143,     0.783
 54239.752, 60500.000,  -216.837,     0.647
 11785.093, 60500.000,  -147.449,     0.312
 31342.857, 60500.000,  -130.102,     0.590
 28878.261, 60500.000,  -248.639,     0.889
 27129.193, 60500.000,  -242.857,     0.546
 33409.938, 60500.000,  -164.796,     0.917
 45653.416, 60500.000,  -208.163,     0.870
 22359.006, 60500.000,  -156.122,     0.517
 21245.963, 60500.000,  -202.381,     0.600
 25300.621, 60500.000,  -202.381,     0.295
 12500.621, 60500.000,  -185.034,     0.449
 40485.714, 60500.000,  -167.687,     0.300
 28162.733, 60500.000,  -150.340,     0.427
 26890.683, 60500.000,  -161.905,     0.721
 44540.373, 60500.000,  -185.034,     0.695
 41121.739, 60500.000,  -159.014,     0.806
 25857.143, 60500.000,  -211.054,     0.528
 15521.739, 60500.000,  -156.122,     0.518
 40565.217, 60500.000,  -237.075,     0.508
 22597.516, 60500.000,  -135.884,     0.498
 33091.925, 60500.000,  -173.469,     0.900
 21563.975, 60500.000,  -156.122,     0.429
 48913.043, 60500.000,  -228.401,     0.401
 48277.019, 60500.000,  -159.014,     0.712
 12421.118, 60500.000,  -176.361,     0.795
 57896.894, 60500.000,  -257.313,     0.610
 49469.565, 60500.000,  -153.231,     0.503
 43904.348, 60500.000,  -132.993,     0.563
 31660.870, 60500.000,  -164.796,     0.927
 28878.261, 60500.000,  -164.796,     0.867
 33489.441, 60500.000,  -127.211,     0.208
 33966.460, 60500.000,  -205.272,     0.635
 22120.497, 60500.000,  -164.796,     0.541
