#X,Y,Z,attr 
 40800.000, 85856.126,  -690.986,     0.307
 40800.000, 72126.283,  -644.728,     0.910
 40800.000, 58084.398,  -497.279,     0.561
 40800.000,100834.136,  -844.218,     0.631
 40800.000, 97479.686,  -829.762,     0.550
 40800.000, 92174.974,  -835.544,     0.582
 40800.000,113861.885,  -913.605,     0.255
 40800.000, 58240.419,  -442.347,     0.922
 40800.000, 76884.921,  -647.619,     0.729
 40800.000, 89054.555,  -743.027,     0.324
 40800.000, 79069.215,  -624.490,     0.982
 40800.000,111131.518,  -881.803,     0.913
 40800.000, 85076.021,  -688.095,     0.828
 40800.000, 52311.623,  -361.395,     0.772
 40800.000, 65807.435,  -488.605,     0.949
 40800.000, 80161.361,  -659.184,     0.825
 40800.000, 40610.052,  -274.660,     0.980
 40800.000, 65417.382,  -390.306,     0.943
 40800.000,102706.387,  -881.803,     0.868
 40800.000,110975.497,  -887.585,     0.642
 40800.000, 91082.827,  -838.435,     0.390
 40800.000,113861.885,  -916.497,     0.290
 40800.000,112925.759,  -864.456,     0.861
 40800.000,110195.393,  -855.782,     0.338
 40800.000,101068.168,  -847.109,     0.478
 40800.000, 84920.000,  -717.007,     0.862
 40800.000, 94515.288,  -823.980,     0.575
 40800.000, 86090.157,  -743.027,     0.556
 40800.000, 97167.644,  -800.850,     0.933
 40800.000, 95295.393,  -826.871,     0.739
 40800.000, 48645.131,  -335.374,     0.594
 40800.000, 89210.576,  -783.503,     0.226
 40800.000, 55900.105,  -430.782,     0.944
 40800.000, 60112.670,  -430.782,     0.906
 40800.000, 56134.136,  -335.374,     0.862
 40800.000,108011.099,  -896.259,     0.508
 40800.000, 51219.476,  -329.592,     0.711
 40800.000, 77665.026,  -662.075,     0.693
 40800.000, 65261.361,  -566.667,     0.528
 40800.000, 76416.859,  -601.361,     0.754
 40800.000, 79693.298,  -607.143,     0.850
 40800.000, 76650.890,  -638.946,     0.900
 40800.000,111443.560,  -904.932,     0.539
 40800.000,109961.361,  -913.605,     0.851
 40800.000, 74388.586,  -676.531,     0.804
 40800.000,110819.476,  -870.238,     0.542
 40800.000, 78289.110,  -644.728,     0.543
 40800.000, 41936.230,  -263.095,     0.775
 40800.000, 49815.288,  -349.830,     0.832
 40800.000, 87104.293,  -763.265,     0.599
 40800.000, 99273.927,  -850.000,     0.645
 40800.000,100990.157,  -835.544,     0.710
 40800.000, 61594.869,  -453.912,     0.859
 40800.000, 75246.702,  -566.667,     0.956
 40800.000, 98337.801,  -818.197,     0.853
 40800.000, 75090.681,  -549.320,     0.532
 40800.000, 54027.853,  -349.830,     0.480
 40800.000, 55510.052,  -451.020,     0.851
 40800.000, 97011.623,  -780.612,     0.429
